id,content
H9aHjmW1b9kQNP7llGi1m,经历了张雪峰事件，这个专业找工作更难了。就春节后的事情，来一个候选人，正好学新闻的。考研失败，刚刚出来找工作。这个简历看着很卑微，明明不错的学校，不错的实习经历，薪水只要6000，那就意味着能接受更低。这可是上海啊。当然他也不用担心，我们有自己的薪水标准。面试他的是一个我团队的一个新同事，也是大学刚刚毕业不久。一小会儿，同事就面试完回来了。我问：怎么样。她直接就说：不行，整个人有点抑郁，自信心不足。去年在张雪峰的骂战中和女朋友分手，家里也开始给压力，然后考研又失败了。有表达和社交上的潜力，但是需要时间走出他目前的黑暗。然后我问她：你对新闻学这个专业怎么看？她说：专业水不水也看大学和个体。我要是有合适的候选人管他学什么专业的我都要，问题是人家业务部门也受影响开始不要。还能说啥。
ARsuC1cz-SJJ7Rxagxv0C,国内某双一流高校硕士毕业一年多，在省属国企工作。
obYjPFBhiDauMdG9JcFUZ,毕业考上了当地的报社，一家无人问津的事业单位。当时的工作内容就是一个人负责采编以及自己版面的排版，但是那个报纸一个星期就出一期，所以我不太忙，除了方正飞腾用得挺溜，别的技能都没进步。然后就是被上级部门借调，开始从事党务工作，专业彻底荒废了。以前还看一些新闻传播方面的书，分析分析那些写作手法，传播理论。现在，脑袋里就是隐约记得什么沉默的螺旋，娱乐至死？等等碎片化的文字了。现在我的工作就是写材料，说对口吧，写得不是新闻，说不对口吧，天天写东西。什么工作总结，述职报告，调研报告，对照检查…诸如此类吧。新闻敏感性是一点也没有了，关键是如今放弃了观察。没有观察，很多东西你是无法汲取的。我现在的工作基本琐碎又疲倦，脑海里一点创造性都没了，机械化工作，程式化的写作，标准化的格式，就是我工作的全部意义了。但还是感谢我的专业，至少念书那几年我很快乐，至少当时我自认为自己目光独到，能发现许多东西，让我也做过一个肯思考的人。
C9LMPr6lynsGxALY-7u54,目前中传大二传播在读，十年后我来回答
6qK_pzWac3H1ZsD8qZrzp,新闻专业的我把能做的文字+策略岗位大多都做了（文员除外，钱太少），还兼做了两年美工和年会活动策划，写过剧本～谢谢大家点赞，欢迎友好补充讨论哦。 原文：我就是那个死磕文字+策略岗位5年的新闻文科生……已经见识多少同学转行了，害！俺就直说了，所见所闻，不论本科还是硕士毕业，刚毕业确实可以开心地说就业面广，报社，电视台，各类新闻网，广告公司，大厂名企都可以进去，甚至听起来还挺有面子。过个三五年，就会疲惫于996，开始做老油条，或者寻找新的出路。就算没有疲惫，也会因为看到了本岗位天花板而不安。1，记者相信大家都懂。它很微妙，是一个既有意义又无意义的工作，懂得都懂，不过多赘述。前景嘛，要么做老记者每天奔波跑呀跑，被时间追着赶稿，要么做给记者改稿子+也要熬夜的编辑主任儿。最重要的是，这么辛苦钱还少，写错字还被扣钱233。同样的工作费心费时程度下，程序员都月薪十几k了，记者可能到手才四五千，熬个几年也许特别优秀的7-10+k，PS：是特别优秀！！！！如果财经新闻可能好点哈，在北上广深做好了可能一年能十几个，见识过学长考上top5财经新闻MJC，毕业深圳年薪22万（文凭确实有加持，但个人也很优秀）。但是！不爱财经的会写起来会很痛苦+掉头发额+稿子写不好也涨不了薪哈。科技和体育新闻也不错，就是得大城市才有的赚，且越来越卷了，加班是常态。记者或文案还有个好处，就是文笔锻炼起来了，有副业做，就看你精力够不够了，人脉和主题深度到了，几百到几千一篇的稿子都有机会写嘿嘿，这也是俺的副业之一，但就是累，有时候惰性让人给钱也不想写。2，运营，就像前面有朋友回答说的，青春饭，有几个能熬到最后做老师割韭菜，或做领导担大责？总之，我见过五十多岁的广告人，五十多岁的老记者，也不知是不是运营这个岗位出现的时间不够长，我看到运营始终是年轻人在做，目前见过自称运营的人里，最老的可能四十多岁吧。所以不确定（但觉得）它是不是中年危机比较大？3，公关，得有手段有资源，拉的下脸，随时处理急事，看适不适合个人性格吧。4，做企宣，做企业文化，天花板就在那儿，安于现状搞副业倒是可以。5，项目运营，大厂项目运营看你接的是什么项目，运气不好项目垮了人就被裁。实体公司项目运营做得好长久呆，持续积累的话可能稳当，但有没有中年危机也不好说。6，销售管理（或销售支持、销售策划），这个也有朋友做，上升空间是营销部市场部那边的路子了，看你感不感兴趣。参考案例：好朋友本科，杭州，某大厂子公司，刚进去几千，两年后接近1万，狂加班掉头发。另一个朋友北京，本科985，211中传广告学硕士，毕业直接进某外企，18k左右，狂加班想回川。成都的好像emmm看招聘网上，钱少了些，忙不忙没真实案例，有了来补充。于是就有的开始考公考编。大概其他行业也是围城，所以考编卷到没边～有的开始考虑转行。老一辈的媒体人都一个个离开传统媒体，甚至新媒体自媒体平台也呆不久。有本事的自创IP，继续为持续输出高质量内容而耕耘，或者靠人脉做生意去。没有冒险精神的可能托关系进个稳定点的公司呆着了。新闻出身，社交能力还行，该回答是结合自身经历、学姐学长毕业做什么、别的名校MJC学姐学长毕业去向、以及80后资深官媒新闻老前辈对话综合做出的回答。最魔幻的就是，抱歉我真的忍不住吐槽，新闻类这个研究生专业……考生竟然如此之庞大！就因为不考数学和听起来挺不错，很多跨专业孩子考过来。其中有部分是早就规划好毕业要冲选调生体制内的我只能说你真棒，另一部分是没有规划就为了上岸考进去的孩孩……emmm读研期间找时间实习试错做规划吧，至少有个硕士文凭加持，毕业就看你造化了。。。。我见过硕士毕业26岁进广告公司月薪三千五的，何苦呢？（当然做到后面创意总监肯定是比较赚的，不过好多人放弃在了广告文案狂加班的前几年……）7，关于体制内，我叔伯表弟是个案例，双非本科，武汉某985毕业，26岁回家到四线城市比较好的那个区做选调生，他老妈老说一个月三四千到手确实不多。其实公积金啥的加起来双边少不了三千多（我这还只说的市级普遍，他那个区说不定更高），吃饭又几乎不要钱，加上年终奖金福利啥的，保守估计一年13万+少不了，在老家很滋润了，就是看你安不安心回到小县城吧。如果硬考竞争挤破头，时间来得及好学校应届生可以试试选调，或者双非本科考个985211硕去卷竞争选调生，那个竞争比全国公考相对小一点，我这边认识的普本一般竞争选调机会不大，都是去考国考省考，也欢迎补充哈。体制内的工作，和家人感情好的，最好选择离家近的，家里没矿有金钱需求的，最好不考偏远乡镇啥的，这很现实，除非你有那股子情怀和抱负，那去哪里你应该都很开心。如果只是把体制内当成一份稳定生活的工作，那岗位选择主要看自己的偏好和需求，一定要选好地区+岗位，不然体制内入职和离职手续都很麻烦，甚至有的好不容易考几年卷进去了，又工作的不开心，有服务期的满了几年才能离职，离职出来了得好几年不能考体制内，太折腾人了。8，编剧，有动画公司编剧，游戏故事编剧，短视频编剧等等（短视频编剧又分MCN方和甲方，即某些公司的或短视频博主的），得会写分镜头脚本和剧本，喜欢写就更好咯。看了下好点的MCN或者短视频甲方给的待遇还不错、某些游戏公司待遇不错。可能不好的地方就跟广告文案一样，带着镣铐跳舞，也要照顾受众角度、故事调性优先，而不能想写啥写啥。甚至如果老板不懂动画和剧本逻辑，又爱按他自己喜好乱指挥的话，你可能会很头疼，这个动画最终呈现结果说不定会很烂……这也是很多动画公司人难受的地方——有钱做动画的不懂动画，懂动画的没有钱。一位朋友本科工商管理，毕业去动画公司写了2年剧本，后跳到游戏公司写游戏剧情，起薪6.5k，周末也在加班，我问他时间重来你会直接去游戏公司写，还是依然会去动画公司先锻炼两年？他秒回：游戏公司哈哈哈。虽然游戏行业也参差不齐，但盈利渠道和形式还是比动画公司要好+多些。编剧上升空间得看个人机遇+能力，还在探索，后续来补充。仅本人所见所闻，欢迎补充讨论，一起拓宽信息参考咯～看俺这么勤勤恳恳地收集整理文科职业信息，各位朋友点个赞接暴富好运呗mua！当然，本人也会不断去探索、去了解更多文科能做的岗位！毕竟我也想知道（捂脸哈哈）如果有小伙伴一直处于职业迷茫中，也可以遵循“喜欢的+朝阳的+擅长的”三原则去想自己深挖哪个赛道和岗位，一起努力！
PS7S5g07EqoxiFhE9BDcY,大四 毕业了 在家考研辞去了之前实习工作，没有转成见习，主要是想待家里认真考研，可以选择的话学校复习会好很多，在家事多
onIMjgXmbewfsoxDXh56_,学新闻学的不一定只能做新闻，做新闻的是很少的一部分，对于北大新传的研究生而言，大部分人是去了选调，国企总部，还有去互联网大厂，华为，wps，国家部委等等
9HZuXw3edqmbaP11f2A53,填志愿事件后新闻专业上了热搜，来回答一下吧。本人破专科新闻采编与制作专业，也算是新闻类了。毕业将近十年，毕业开始的两年有四五个在媒体单位工作，目前估计不到两个还坚守媒体一线了。本人毕业后也有幸进入某地县级电视台，小地方确实要求不高，新闻专业出来完全没必要，大多是汉语言文学之类的，所以行业壁垒不高就是小地方的要求不太高，因为小地方一线干活基本是编外，受到机制影响待遇受限。这样恶性循环，人才留不住，所以业务要求不会太高，进去跟班学习一个月基本上手了，再说了学校学习的除了新闻要素这种基础知识在实际中才用到，其他课程与地方需求还是有差别的。虽然是在县级，但是对于刚毕业的我也增长了一些技能，其实就是规律可循，比如每年春耕秋收这样年复一年的新闻没有太多创新，挺多是这几年技术发展快，除了摄像机拍可以加上航拍、运动相机之类的镜头可能丰富一些，还是回到原点待遇机制问题，多几个拍摄手法虽然画面更加丰富，但是待遇还是一样，所以学会了之后下次也不会再用了，都是四平八稳摄像机拍反正也能够完成任务。当然基层的三年也能够带来丰富多彩的生活体验，走遍各个乡镇，遇到不一样的实物，这对于刚毕业的我来说还是很新奇的。机缘巧合在县级三年后到地级市电视台工作，到地级市主要是参与新媒体运营，也就是219讲话之后西部地区也跟上步伐，鉴于我年轻比较热爱上网，所以就这样幸运的上市了，当然还是编外，不过待遇比县里高一些。在市级台就很少参与电视新闻采编了，主要是参与新媒体工作，不过这个东西对于我们这边来说也是新事物，没有太多理论职称，更加不到新闻专业所学的知识了，毕竟我上学的时候才有微博，课本都还没有相关记载。也就是摸着石头过河，没有太多成就，反而成了资讯的搬运工，能力没有太多的增长了，也许是我的学历也就这样，不会有太深了研究。就这种呆四年后，异地远离家乡没有太多归宿感，待遇也没有太多进步反而收到市场环境影响越发觉得没意思了，毕业后在媒体一线呆了七年后辞职出来到国企从事类宣传工作，待遇相对来说比市县电视台要好，目前还在国企里搬砖。
Y4CcK_u7SN4gxAC3yb5Ea,新闻记者大学的时候没想过自己会去当记者大学时期最崇拜的人是马云，当时给自己规划的两条路是:创业、公务员记者其实不是理想的职业大学毕业那年，2018年，传统媒体已经是颓势，有一位新华社的资深记者曾经在本人就读的井冈山大学开过讲座，他说，未来的新闻学院，面向的是普罗大众，而非仅是新闻专业人才事实也证明，自媒体时代，打破了传统媒体、专业记者对内容、渠道与技术的垄断——记者这个工作变得没有门槛阴差阳错，或说命运，本人从事记者职业有5年的时间了从业5年说不上兢兢业业但从始至终恪守“真实是新闻的生命”这一底线大学同班的同学，有50来位，从事记者这个工作，或说职业媒体人，5位都不到其一，是记者工资不高，责任很重，也就是“操着卖白粉的心，挣着卖白菜的钱”其二，行业内卷，首先在考研深造方面，新闻与传播是报录比、投档线分数最高的专业(没有之一)，每年都有大量别专业跨考新闻与传播的硕士。而在就业层面，也早就是供大于求，目前给记者稳定编制的单位，比如“某省日报”这种，一般要满足两个要求:①应届硕士身份②通过百里挑一的考试。其三，专业性不强，新闻学不像法学、师范类的专业，有“A证”“教师职业资格”这类护城河门槛，在考编方面有特殊优待。新闻专业，可以被中文、哲学、法律、历史等专业“平替”，就业层面没有显著竞争力。2018年，本人的成绩，足够去江西警察学院，当年高考成绩比我差的高中同学如今已是在编警察。而从如今的舆论与形势来看来看，新闻学并不是一个好的选择。本科新闻学毕业，不能保证让你有一个媲美警察的收入与发展前景。新闻学，在当下最好的归宿是一路直博，再通过考试，在高校从教。或者走选调生，毕业即入编。当记者，即便是在中央媒体当记者，都是退而求其次的选择。
KOgVDCLHGIYa_H9dqb72t,双非新闻学，大学宿舍6个人，只有一个还留在新闻岗位，两个考了体制内编制，一个在国企宣传口，一个在杭州一家公司不知道在做什么，大概率行政文员之类的岗位我本人目前在非体制内教育行业。整个系100零几个人，还在新闻行业的应该个位数。主流选择就是考体制内或者考中小学语文老师。
YsLgrtYNRPBpncpfnLmsh,先来写点实习经历占个坑，等明年毕业工作确定了再来更新（如果没更，希望有人来踢踢我hhh）一、个人情况介绍本硕211新闻学专业，截止到目前有7段实习经历，做过新媒体运营、媒介投放、办公室助理、运营支持、数据运营、项目申报，待过教育、电商、互联网、软件公司。二、疯狂刷实习经历的原因1.本科毕业要求。本科学校要求有校内+校外分别两段专业相关实习才能毕业，所以我在大一入学就在校园媒体实习，大二暑假前投递简历找校外实习工作。（当时同寝室的三位广播电视学专业的室友都靠家里人的介绍进了家乡当地的电视台和广播电台，我只能靠自己疯狂海投简历找实习，当时是真的蛮崩溃的。）2.急于经济独立。虽然家里也不缺我这点生活费，但实现经济独立真的很开心，好像突然能挺直腰杆了，想去哪里想做什么也更有话语权了，再也不用像小时候那样离家出走连路费都要找亲戚借了哈哈哈。3.寻找职业兴趣。从第二份实习往后，我就有意识地避开做过的岗位和行业，想要探索不同的工作领域，感受不同的公司氛围，希望早点找到自己真正感兴趣并且愿意为之挥洒汗水的工作。4.积累实习经验。虽然本硕211，但因为想去上海工作，所以并不觉得这学历背景能占优势，所以还是想多些实习经历能加点分。三、简单介绍下这七段实习1.第一次实习是在一个教育行业的上市公司做新媒体运营，坐标上海。主要负责家庭教育这一块，日常工作其实就是打杂，带我的姐姐给我安排啥我就干啥，包括整理稿件、审核线上产品、进行后台管理、更新发布新媒体平台的内容。和我想象得很不一样的是我以为我会有一些内容撰写的工作，但实际上我负责最多的就是排版发布。真正的内容撰写有合作的写手提供，他们很多都是心理学或者教育学领域的专家。后期可能是带我的姐姐觉得我做事效率挺高，交给我的任务我很快就完成了，（那时候是真实诚，也不会天天想着摸鱼）完成后就给她反馈，她可能也发现没有太多的任务能安排给我了，就让我也试着写写稿件，我就这样参与写作了。有天在翻后台统计数据的时候，发现我写的稿件获得今日头条的“青云计划”奖，真的是欣喜若狂（因为得了奖有300奖金哈哈哈，虽然最后也没给我，但还是很开心）实习感受：第一次实习就进入大厂，无论是公司办公环境（地铁站出口处独立大楼）、还是公司福利（午餐丰富多样又好吃），我都是很满意的。同事都很好，领导总夸我，工作得很开心很自在。但作为正式工作的话，能发挥的空间不大，得到的成长也不算多。2.第二次实习是在一个商务服务业的小公司做新媒体运营，坐标合肥。主要负责对接城市街区的一个甲方，撰写活动内容、进行公众号排版与推送。这份实习不坐班，主要是线上工作，虽然偶尔也有一些需要线下采访的任务。相比上份实习，这份是根据给定主题进行内容输出，但对我来说最难的还不是写稿，而是跟甲方对接，真的很崩溃。我记得圣诞节出去吃饭都带着电脑在烧烤摊上改稿，经常被甲方的模糊要求折磨，比如说“这个感觉不够强烈，要再强烈些”。实习感受：因为不坐班，所以我把这份工作当兼职做，也是持续比较久的一份工作。但也正是这次工作经历让我在我的职业规划中狠狠划掉写稿子做乙方这个职业方向。3.第三次实习是在一个电商行业的小公司做媒介投放，坐标上海。主要负责与小红书及抖音的博主建联、排期、下单、物料、返点结算等各项工作，完成媒介项目执行，保证广告投放工作的顺利完成。当时拿到这份工作的时候想着终于做甲方了，这可太好了！为此还放弃了另一份离家近的新媒体岗，每天哼哧哼哧拎着饭盒花四个小时挤公交挤地铁上下班。真正开始工作后就发现做甲方也并不轻松，每天要发很多邮件和私信，大部分都是石沉大海。好不容易建联的博主又要因为报价、数据、风格等各种问题在跟leader审核时被筛掉。不过这份实习我还是有所收获的。最大的收获是挑战自我，并且成功。开始接到0预算KPI的时候，我是崩溃的。记得很清楚，那天下班路上的最后一程，我在公交车站等我爸骑小电驴来接我，看到他的那一刻就哭了，坐在小电驴后面流眼泪。因为觉得自己不可能完成这个任务，但事实证明我做到了，一分钱没花也完成了推广任务。实习感受：只看结果不看过程的任务，也意味着可发挥空间很大，可以自己开动脑筋、积累经验，找到最适合自己的最高效的方法。以后愿意接受这种类型的工作，因为工作中自主性很强，会有挑战，也会有成就感，但需要擦亮眼睛找个好公司，我待的这个公司不怎么样，管理层不行，员工流动率很高，很难发展壮大。4.第四次实习是在读研学校的一个办公室做助理，坐标广州。这个其实也没什么好说的啦，就是学校的三助岗位，主要负责一些办公室日常行政事务管理，包括整理资料、处理表格、端茶倒水、搞搞卫生。实习感受：主打一个舒适。办公室的老师都挺好的，整体氛围都很不错，加上就在学校里，不用挤地铁上班啦~这份工作是我的职业规划从体制外转向体制内的关键节点，因为看到办公室老师们过得太滋润了，上下班时间方便照顾老人和接送小孩，同时还有学历提升渠道（边工作边读博）。5.第五次实习是在一个软件和信息技术服务业的国企做运营支持，坐标广州。这份工作其实也就是打打杂，因为当时招聘实习生是为了一个项目，但那年因为疫情迟迟未启动那个项目，所以我的日常工作就是配合正职员工编制汇总周报月报等材料，将进度情况及时反馈给省直部门实施小组。因为投简历的时候最想进这家公司，所以只投了这家，也很幸运地进入面试，一路面试下来，大概有三轮，感觉很正式，我表现的也挺好的，最后给的薪资比想象中还要高，所以满心欢喜去实习了。没想到进去就遇到一个破领导，中年男的，天天PUA我，先是在工作表现上被他批评，那时候我还想着那我肯定就是做的不够好，我要继续努力之类的。后面明明没什么问题了，还被他挑刺，当时真的开始自我怀疑了。直到他开始说我性格不够活泼，坐在那里没有存在感（因为另一个实习生真的很开朗，会给正式员工买奶茶啊什么的，对比之下我真的是不会拍马屁，也没给他们买过东西），说你们女生就是在职场上没有上进心……这时候我才意识到他在PUA我！！！后来甚至拿项目延期作为借口要把我搞走，听到他这话音，我就开始录音了。虽然不知道这有什么用，当下很委屈，但很冷静地下意识反应就是打开录音机，录下他那些卑鄙的发言。我没有多做停留，走出会议室立马决定离职，也没有再回工位，就在茶水间迅速做好了新的简历，开始找新的工作。走的那天我跟之前对接工作的姐姐说我要走了感谢前段时间的照顾之类的，她帮我一起骂了那个领导哈哈哈实习感受：这次实习就一个感受，以后正式工作，遇到这种领导，熬不走他，那就拿到想要的，赶紧跑路！不要被PUA！不要消耗和怀疑自己！（最后附上同事姐姐跟我说的话）6.第六份实习是在一个互联网行业的大厂做数据运营，坐标上海。主要负责日常数据监控，通过数据处理与分析，输出标准化数据报表。是截止到目前为止，工作得最开心的一份实习。其实从上一家辞职后，很快就拿到这家的offer了，但当时没调整好心情，最后还是回家休息了，就没有立马投入下一份实习。没想到后面寒假太无聊了投了几份简历，后面又收到了这家的offer，于是就去了。当时投了三个岗，最后没想到做了数据运营这个完全没投的岗，因为感觉自己数据能力不怎么样，开始还挺担心做不好的。没想到这次很幸运，遇到一个超级好的mentor，第一次见到就觉得是同龄人的样子（实际上还是比我大几岁的），性格很好，相处起来很自在。工作中有任何不清楚的都可以直接表达出来，虽然一开始觉得很丢脸，只敢自己查百度哈哈哈~除了mentor很好，其他实习小伙伴也很好，成为了我的饭搭子，每天中午一起下去散步。正职同事也都是年轻人，都很好相处。所以整个工作氛围都超级棒！实习感受：因为心情好，也很愿意干活，甚至要活干，从数据小白，锻炼到能够自己研究搭建数据看板，我觉得作为实习工作，收获还是蛮大的！由此可见，同事和领导对工作心情影响超级大，希望以后正式工作也能这么幸运！7.第七份实习是在一个软件行业的上市公司做项目申报，坐标广州。主要负责协助完成项目的申报工作，包括申请资料撰写、资料整理等工作；另外也需要负责公司重要客户、政府机关来访的会议后勤工作（简单来说就是摆会议资料、端茶倒水）。当初投这份工作是因为各种能尝试的都尝试了，在这个过程中我也逐渐倾向于体制内工作了（我理解的体制内很多工作就是和材料打交道），加上我在学校也参与了导师团队挺多项目申报工作，就想着在外面也感受下吧。这份工作和我想得没什么差别，但比我想得要繁杂，很多资料整理起来必须细心+耐心，不然很容易出问题。因为这个岗位是隶属于办公室，所以日常除了项目申报，领导还会突然让我们安排贵宾的行程，甚至做个本地游攻略……实习感受：属于是一眼望得到头的工作了，虽然对这种工作没有一点激情可言，但不得不说基本每天都能五点半按时下班，是走出大楼还能看见太阳的工作，这点还是很吸引我的哈哈哈~终于写完了这七段实习经历，大家有任何问题或者还有什么感兴趣的都可以评论区问我，我闲的时候会一一解答哈哈哈~
